12 40 6.4 0.8 5 L23_LBC:L5_ChC
12 41 6.8 1.3 6 L23_LBC:L6_TPC_L1
12 42 8.0 2.1 4 L23_LBC:L6_TPC_L4
12 43 6.5 1.5 2 L23_LBC:L6_UTPC
12 46 6.5 0.5 2 L23_LBC:L6_MC
12 48 2.0 0.0 1 L23_LBC:L6_DBC
12 51 5.0 2.0 2 L23_LBC:L6_LBC
12 52 4.0 0.0 1 L23_LBC:L6_NBC
13 0 11.5 3.4 23 L23_NBC:L1_DAC
13 1 13.9 5.6 20 L23_NBC:L1_NGC-DA
13 2 10.0 0.0 1 L23_NBC:L1_NGC-SA
13 3 11.1 4.0 12 L23_NBC:L1_HAC
13 5 12.5 9.1 27 L23_NBC:L1_SLAC
13 6 16.8 4.8 17 L23_NBC:L23_PC
13 7 15.3 4.9 52 L23_NBC:L23_MC
13 8 13.8 5.6 68 L23_NBC:L23_BTC
13 9 7.0 2.2 31 L23_NBC:L23_DBC
13 10 6.4 1.4 19 L23_NBC:L23_BP
13 11 11.5 3.7 39 L23_NBC:L23_NGC
13 12 15.7 6.6 74 L23_NBC:L23_LBC
13 13 14.2 5.2 76 L23_NBC:L23_NBC
13 14 14.3 5.9 35 L23_NBC:L23_SBC
13 15 13.5 5.1 29 L23_NBC:L23_ChC
13 16 10.5 3.3 18 L23_NBC:L4_PC
13 17 15.0 1.0 2 L23_NBC:L4_SP
13 18 8.2 1.1 4 L23_NBC:L4_SS
13 19 13.3 6.7 18 L23_NBC:L4_MC
13 20 9.0 3.4 27 L23_NBC:L4_BTC
13 21 5.6 1.1 13 L23_NBC:L4_DBC
13 23 9.1 2.3 11 L23_NBC:L4_NGC
13 24 11.6 4.4 27 L23_NBC:L4_LBC
13 25 14.1 6.2 13 L23_NBC:L4_NBC
13 26 13.1 5.3 12 L23_NBC:L4_SBC
13 27 10.4 2.6 17 L23_NBC:L4_ChC
13 28 12.0 3.4 26 L23_NBC:L5_TTPC1
13 29 14.3 4.0 25 L23_NBC:L5_TTPC2
13 30 8.3 1.7 3 L23_NBC:L5_UTPC
13 31 9.1 2.1 20 L23_NBC:L5_STPC
13 32 4.8 1.7 6 L23_NBC:L5_MC
13 33 7.7 1.8 11 L23_NBC:L5_BTC
13 34 3.0 0.0 3 L23_NBC:L5_DBC
13 36 4.0 0.0 1 L23_NBC:L5_NGC
13 37 6.8 2.1 6 L23_NBC:L5_LBC
13 38 5.8 0.8 4 L23_NBC:L5_NBC
13 39 8.0 2.2 4 L23_NBC:L5_SBC
13 40 9.0 2.0 2 L23_NBC:L5_ChC
13 42 7.2 1.5 4 L23_NBC:L6_TPC_L4
13 43 6.3 2.1 3 L23_NBC:L6_UTPC
13 53 4.0 0.0 1 L23_NBC:L6_SBC
14 0 15.0 3.1 4 L23_SBC:L1_DAC
14 1 17.8 6.4 5 L23_SBC:L1_NGC-DA
14 2 14.0 0.0 1 L23_SBC:L1_NGC-SA
14 3 17.3 7.7 6 L23_SBC:L1_HAC
14 4 32.0 0.0 1 L23_SBC:L1_DLAC
14 5 17.6 6.8 5 L23_SBC:L1_SLAC
14 6 23.2 5.6 11 L23_SBC:L23_PC
14 7 18.4 6.3 24 L23_SBC:L23_MC
14 8 18.7 6.0 44 L23_SBC:L23_BTC
14 9 10.2 4.2 18 L23_SBC:L23_DBC
14 10 9.0 2.3 11 L23_SBC:L23_BP
14 11 13.3 4.9 19 L23_SBC:L23_NGC
14 12 16.1 7.8 44 L23_SBC:L23_LBC
14 13 20.5 8.5 48 L23_SBC:L23_NBC
14 14 14.7 7.0 25 L23_SBC:L23_SBC
14 15 19.0 8.1 16 L23_SBC:L23_ChC
14 16 14.8 3.6 15 L23_SBC:L4_PC
14 17 10.6 1.0 8 L23_SBC:L4_SP
14 18 13.0 3.2 4 L23_SBC:L4_SS
14 19 18.3 11.4 19 L23_SBC:L4_MC
14 20 11.3 3.5 10 L23_SBC:L4_BTC
14 21 8.2 2.6 12 L23_SBC:L4_DBC
14 23 9.4 1.8 9 L23_SBC:L4_NGC
14 24 14.2 3.4 11 L23_SBC:L4_LBC
14 25 15.1 5.4 8 L23_SBC:L4_NBC
14 26 12.5 2.7 8 L23_SBC:L4_SBC
14 27 15.4 6.2 8 L23_SBC:L4_ChC
14 28 18.9 7.9 16 L23_SBC:L5_TTPC1
14 29 19.0 7.4 13 L23_SBC:L5_TTPC2
14 30 13.0 0.0 1 L23_SBC:L5_UTPC
14 31 11.4 2.1 9 L23_SBC:L5_STPC
14 32 9.5 3.5 2 L23_SBC:L5_MC
14 33 9.0 2.0 2 L23_SBC:L5_BTC
14 34 5.5 1.1 4 L23_SBC:L5_DBC
14 35 3.0 0.0 2 L23_SBC:L5_BP
14 37 8.4 1.9 5 L23_SBC:L5_LBC
14 38 6.0 1.4 3 L23_SBC:L5_NBC
14 39 5.7 1.7 3 L23_SBC:L5_SBC
14 40 14.0 0.0 1 L23_SBC:L5_ChC
14 41 9.0 0.0 2 L23_SBC:L6_TPC_L1
14 43 7.5 0.5 2 L23_SBC:L6_UTPC
14 52 4.0 0.0 1 L23_SBC:L6_NBC
14 53 3.0 0.0 1 L23_SBC:L6_SBC
15 16 2.0 0.0 1 L23_ChC:L4_PC
15 17 1.0 0.0 1 L23_ChC:L4_SP
15 18 1.4 0.5 7 L23_ChC:L4_SS
