14 6 L23_SBC L23_PC 5
14 6 L23_SBC L23_PC 4
14 6 L23_SBC L23_PC 3
14 7 L23_SBC L23_MC 1
14 8 L23_SBC L23_BTC 1
14 9 L23_SBC L23_DBC 1
14 10 L23_SBC L23_BP 1
14 11 L23_SBC L23_NGC 1
14 12 L23_SBC L23_LBC 1
14 13 L23_SBC L23_NBC 1
14 14 L23_SBC L23_SBC 1
14 15 L23_SBC L23_ChC 1
14 16 L23_SBC L4_PC 3
14 16 L23_SBC L4_PC 5
14 16 L23_SBC L4_PC 4
14 17 L23_SBC L4_SP 5
14 17 L23_SBC L4_SP 4
14 17 L23_SBC L4_SP 3
14 18 L23_SBC L4_SS 5
14 18 L23_SBC L4_SS 3
14 18 L23_SBC L4_SS 4
14 19 L23_SBC L4_MC 1
14 20 L23_SBC L4_BTC 1
14 21 L23_SBC L4_DBC 1
14 23 L23_SBC L4_NGC 1
14 24 L23_SBC L4_LBC 1
14 25 L23_SBC L4_NBC 1
14 26 L23_SBC L4_SBC 1
14 27 L23_SBC L4_ChC 1
14 28 L23_SBC L5_TTPC1 3
14 28 L23_SBC L5_TTPC1 5
14 28 L23_SBC L5_TTPC1 4
14 29 L23_SBC L5_TTPC2 5
14 29 L23_SBC L5_TTPC2 4
14 30 L23_SBC L5_UTPC 4
14 31 L23_SBC L5_STPC 5
14 31 L23_SBC L5_STPC 3
14 31 L23_SBC L5_STPC 4
14 32 L23_SBC L5_MC 1
14 33 L23_SBC L5_BTC 1
14 34 L23_SBC L5_DBC 1
14 35 L23_SBC L5_BP 1
14 37 L23_SBC L5_LBC 1
14 38 L23_SBC L5_NBC 1
14 39 L23_SBC L5_SBC 1
14 40 L23_SBC L5_ChC 1
14 41 L23_SBC L6_TPC_L1 4
14 41 L23_SBC L6_TPC_L1 3
14 43 L23_SBC L6_UTPC 3
14 43 L23_SBC L6_UTPC 4
14 52 L23_SBC L6_NBC 1
14 53 L23_SBC L6_SBC 1
15 16 L23_ChC L4_PC 12
15 17 L23_ChC L4_SP 12
15 18 L23_ChC L4_SS 12
19 0 L4_MC L1_DAC 1
19 1 L4_MC L1_NGC-DA 1
19 2 L4_MC L1_NGC-SA 1
19 3 L4_MC L1_HAC 1
19 4 L4_MC L1_DLAC 1
19 5 L4_MC L1_SLAC 1
19 6 L4_MC L23_PC 9
19 7 L4_MC L23_MC 1
19 8 L4_MC L23_BTC 1
19 9 L4_MC L23_DBC 1
19 10 L4_MC L23_BP 1
19 11 L4_MC L23_NGC 1
19 12 L4_MC L23_LBC 1
19 13 L4_MC L23_NBC 1
19 14 L4_MC L23_SBC 1
19 15 L4_MC L23_ChC 1
19 16 L4_MC L4_PC 9
19 17 L4_MC L4_SP 9
19 18 L4_MC L4_SS 9
19 19 L4_MC L4_MC 1
19 20 L4_MC L4_BTC 1
19 21 L4_MC L4_DBC 1
19 22 L4_MC L4_BP 1
19 23 L4_MC L4_NGC 1
19 24 L4_MC L4_LBC 1
19 25 L4_MC L4_NBC 1
19 26 L4_MC L4_SBC 1
19 27 L4_MC L4_ChC 1
19 28 L4_MC L5_TTPC1 9
19 29 L4_MC L5_TTPC2 9
19 30 L4_MC L5_UTPC 9
19 31 L4_MC L5_STPC 9
19 32 L4_MC L5_MC 1
19 33 L4_MC L5_BTC 1
19 34 L4_MC L5_DBC 1
19 35 L4_MC L5_BP 1
19 36 L4_MC L5_NGC 1
19 37 L4_MC L5_LBC 1
19 38 L4_MC L5_NBC 1
19 39 L4_MC L5_SBC 1
19 40 L4_MC L5_ChC 1
19 41 L4_MC L6_TPC_L1 9
19 42 L4_MC L6_TPC_L4 9
19 43 L4_MC L6_UTPC 9
19 44 L4_MC L6_IPC 9
19 45 L4_MC L6_BPC 9
19 46 L4_MC L6_MC 1
19 47 L4_MC L6_BTC 1
19 48 L4_MC L6_DBC 1
19 52 L4_MC L6_NBC 1
19 53 L4_MC L6_SBC 1
19 54 L4_MC L6_ChC 1
20 6 L4_BTC L23_PC 8
20 7 L4_BTC L23_MC 1
20 8 L4_BTC L23_BTC 1
20 9 L4_BTC L23_DBC 1
20 12 L4_BTC L23_LBC 1
20 13 L4_BTC L23_NBC 1
20 15 L4_BTC L23_ChC 1
20 19 L4_BTC L4_MC 1
20 20 L4_BTC L4_BTC 1
20 21 L4_BTC L4_DBC 1
20 22 L4_BTC L4_BP 1
20 23 L4_BTC L4_NGC 1
20 24 L4_BTC L4_LBC 1
20 25 L4_BTC L4_NBC 1
20 26 L4_BTC L4_SBC 1
20 27 L4_BTC L4_ChC 1
20 28 L4_BTC L5_TTPC1 8
20 30 L4_BTC L5_UTPC 8
20 32 L4_BTC L5_MC 1
20 33 L4_BTC L5_BTC 1
20 34 L4_BTC L5_DBC 1
20 36 L4_BTC L5_NGC 1
20 37 L4_BTC L5_LBC 1
20 38 L4_BTC L5_NBC 1
20 39 L4_BTC L5_SBC 1
20 40 L4_BTC L5_ChC 1
20 41 L4_BTC L6_TPC_L1 8
20 42 L4_BTC L6_TPC_L4 8
20 45 L4_BTC L6_BPC 8
21 6 L4_DBC L23_PC 8
