16.10 16.3 12.0 23.0 0.2 1.2 1 L23_LBC:L6_LBC exp
6.90 7.1 3.0 11.0 0.2 3.5 1 L23_LBC:L6_MC exp
5.10 5.0 2.0 9.0 -0.1 -2.0 2 L23_LBC:L6_NBC gauss
726.30 772.0 747.0 814.0 45.7 6.3 2 L23_LBC:L6_TPC_L1 gauss
606.30 625.3 611.0 649.0 19.0 3.1 2 L23_LBC:L6_TPC_L4 gauss
1030.70 1064.7 1034.0 1095.0 34.0 3.3 1 L23_LBC:L6_UTPC exp
264.70 278.6 269.0 289.0 13.9 5.2 2 L23_MC:L1_DAC gauss
103.10 112.0 95.0 129.0 8.9 8.6 2 L23_MC:L1_DLAC gauss
298.30 300.7 287.0 327.0 2.4 0.8 2 L23_MC:L1_HAC gauss
187.60 196.3 187.0 212.0 8.7 4.6 2 L23_MC:L1_NGC-DA gauss
133.70 144.0 134.0 152.0 10.3 7.7 2 L23_MC:L1_NGC-SA gauss
118.90 127.6 122.0 145.0 8.7 7.3 2 L23_MC:L1_SLAC gauss
23.30 25.7 20.0 35.0 2.4 10.4 2 L23_MC:L23_BP gauss
478.60 513.6 483.0 537.0 35.0 7.3 2 L23_MC:L23_BTC gauss
277.90 299.1 277.0 318.0 21.2 7.6 2 L23_MC:L23_ChC gauss
379.40 381.1 352.0 400.0 1.7 0.5 2 L23_MC:L23_DBC gauss
1883.60 2026.6 1903.0 2076.0 143.0 7.6 2 L23_MC:L23_LBC gauss
2326.10 2471.3 2363.0 2530.0 145.2 6.2 2 L23_MC:L23_MC gauss
1276.30 1333.3 1228.0 1384.0 57.0 4.5 2 L23_MC:L23_NBC gauss
163.30 168.9 143.0 190.0 5.6 3.4 2 L23_MC:L23_NGC gauss
32758.70 34230.0 33789.0 34874.0 1471.3 4.5 2 L23_MC:L23_PC gauss
629.30 663.6 631.0 718.0 34.3 5.4 2 L23_MC:L23_SBC gauss
18.60 17.4 11.0 25.0 -1.2 -6.3 2 L23_MC:L4_BTC gauss
9.60 9.0 6.0 11.0 -0.6 -6.2 1 L23_MC:L4_ChC exp
33.40 34.4 27.0 43.0 1.0 3.1 2 L23_MC:L4_DBC gauss
143.60 131.9 118.0 166.0 -11.7 -8.2 2 L23_MC:L4_LBC gauss
153.00 145.4 127.0 167.0 -7.6 -4.9 2 L23_MC:L4_MC gauss
108.70 114.0 108.0 121.0 5.3 4.9 2 L23_MC:L4_NBC gauss
3.60 4.0 3.0 6.0 0.4 11.1 2 L23_MC:L4_NGC gauss
10410.90 10442.1 10292.0 10597.0 31.2 0.3 2 L23_MC:L4_PC gauss
66.60 72.7 67.0 80.0 6.1 9.2 2 L23_MC:L4_SBC gauss
2241.40 2315.7 2248.0 2377.0 74.3 3.3 2 L23_MC:L4_SP gauss
720.00 722.1 694.0 744.0 2.1 0.3 2 L23_MC:L4_SS gauss
52.40 54.3 40.0 68.0 1.9 3.6 2 L23_MC:L5_BTC gauss
9.70 10.0 8.0 13.0 0.3 3.1 1 L23_MC:L5_ChC exp
51.40 55.4 47.0 62.0 4.0 7.8 2 L23_MC:L5_DBC gauss
102.10 98.1 87.0 107.0 -4.0 -3.9 2 L23_MC:L5_LBC gauss
163.90 156.4 142.0 170.0 -7.5 -4.6 2 L23_MC:L5_MC gauss
87.70 85.9 76.0 95.0 -1.8 -2.1 2 L23_MC:L5_NBC gauss
8.10 6.6 4.0 8.0 -1.5 -18.9 2 L23_MC:L5_SBC gauss
1436.00 1488.1 1454.0 1514.0 52.1 3.6 2 L23_MC:L5_STPC gauss
15652.60 16258.6 15966.0 16449.0 606.0 3.9 2 L23_MC:L5_TTPC1 gauss
14406.00 14626.3 14287.0 15108.0 220.3 1.5 2 L23_MC:L5_TTPC2 gauss
551.90 575.7 557.0 600.0 23.8 4.3 2 L23_MC:L5_UTPC gauss
711.00 733.6 695.0 767.0 22.6 3.2 2 L23_MC:L6_BPC gauss
60.10 60.0 53.0 66.0 -0.1 -0.2 2 L23_MC:L6_IPC gauss
13.30 15.7 11.0 24.0 2.4 18.2 1 L23_MC:L6_LBC exp
4.60 4.4 2.0 7.0 -0.2 -3.7 1 L23_MC:L6_MC exp
4.30 4.1 2.0 8.0 -0.2 -3.7 1 L23_MC:L6_NBC exp
4.00 3.4 1.0 5.0 -0.6 -14.3 2 L23_MC:L6_SBC gauss
718.00 735.4 680.0 762.0 17.4 2.4 2 L23_MC:L6_TPC_L1 gauss
567.40 573.9 546.0 599.0 6.5 1.1 2 L23_MC:L6_TPC_L4 gauss
1170.90 1250.6 1213.0 1283.0 79.7 6.8 2 L23_MC:L6_UTPC gauss
76.70 82.0 74.0 97.0 5.3 6.9 2 L23_NBC:L1_DAC gauss
26.30 28.0 25.0 33.0 1.7 6.5 2 L23_NBC:L1_DLAC gauss
67.00 75.1 60.0 84.0 8.1 12.2 2 L23_NBC:L1_HAC gauss
38.10 38.6 31.0 44.0 0.5 1.2 2 L23_NBC:L1_NGC-DA gauss
23.30 26.4 21.0 36.0 3.1 13.4 2 L23_NBC:L1_NGC-SA gauss
28.30 32.4 20.0 38.0 4.1 14.6 2 L23_NBC:L1_SLAC gauss
12.90 12.6 7.0 21.0 -0.3 -2.5 1 L23_NBC:L23_BP exp
230.40 238.3 216.0 264.0 7.9 3.4 2 L23_NBC:L23_BTC gauss
128.00 137.0 120.0 149.0 9.0 7.0 2 L23_NBC:L23_ChC gauss
193.10 193.4 176.0 219.0 0.3 0.2 2 L23_NBC:L23_DBC gauss
973.40 1019.9 938.0 1051.0 46.5 4.8 2 L23_NBC:L23_LBC gauss
1013.70 1105.4 1029.0 1194.0 91.7 9.0 2 L23_NBC:L23_MC gauss
637.00 636.0 598.0 673.0 -1.0 -0.2 2 L23_NBC:L23_NBC gauss
75.90 78.4 66.0 97.0 2.5 3.3 1 L23_NBC:L23_NGC exp
12639.10 13015.3 12621.0 13502.0 376.2 3.0 2 L23_NBC:L23_PC gauss
292.10 316.6 277.0 348.0 24.5 8.4 2 L23_NBC:L23_SBC gauss
15.90 15.4 9.0 18.0 -0.5 -3.0 2 L23_NBC:L4_BTC gauss
6.40 7.7 6.0 12.0 1.3 20.5 2 L23_NBC:L4_ChC gauss
19.30 19.4 13.0 30.0 0.1 0.7 2 L23_NBC:L4_DBC gauss
80.70 83.6 74.0 89.0 2.9 3.6 1 L23_NBC:L4_LBC exp
85.00 86.4 73.0 105.0 1.4 1.7 2 L23_NBC:L4_MC gauss
64.10 66.7 52.0 75.0 2.6 4.1 2 L23_NBC:L4_NBC gauss
1.90 2.0 1.0 3.0 0.1 5.3 1 L23_NBC:L4_NGC exp
5634.40 5765.1 5580.0 5998.0 130.7 2.3 2 L23_NBC:L4_PC gauss
38.90 39.1 31.0 46.0 0.2 0.6 2 L23_NBC:L4_SBC gauss
1264.60 1309.0 1217.0 1370.0 44.4 3.5 2 L23_NBC:L4_SP gauss
403.00 418.9 389.0 439.0 15.9 3.9 2 L23_NBC:L4_SS gauss
21.00 21.4 17.0 25.0 0.4 2.0 1 L23_NBC:L5_BTC exp
28.10 30.0 18.0 40.0 1.9 6.8 1 L23_NBC:L5_DBC exp
31.70 34.0 31.0 40.0 2.3 7.3 2 L23_NBC:L5_LBC gauss
35.90 36.0 25.0 45.0 0.1 0.3 1 L23_NBC:L5_MC exp
18.60 18.1 15.0 23.0 -0.5 -2.5 2 L23_NBC:L5_NBC gauss
663.40 697.6 649.0 746.0 34.2 5.2 2 L23_NBC:L5_STPC gauss
6449.30 6666.7 6336.0 6867.0 217.4 3.4 2 L23_NBC:L5_TTPC1 gauss
5814.30 5869.7 5764.0 6007.0 55.4 1.0 2 L23_NBC:L5_TTPC2 gauss
293.60 304.7 285.0 330.0 11.1 3.8 2 L23_NBC:L5_UTPC gauss
245.10 245.0 230.0 256.0 -0.1 -0.0 1 L23_NBC:L6_BPC exp
429.70 430.3 406.0 458.0 0.6 0.1 2 L23_NBC:L6_TPC_L1 gauss
333.70 339.1 297.0 372.0 5.4 1.6 2 L23_NBC:L6_TPC_L4 gauss
706.40 721.6 705.0 764.0 15.2 2.1 2 L23_NBC:L6_UTPC gauss
14.40 14.4 8.0 18.0 0.0 0.2 1 L23_NGC:L1_DAC exp
4.00 3.7 2.0 7.0 -0.3 -7.1 2 L23_NGC:L1_DLAC gauss
7.70 6.7 4.0 13.0 -1.0 -12.8 1 L23_NGC:L1_HAC exp
7.00 5.6 3.0 7.0 -1.4 -20.4 1 L23_NGC:L1_NGC-DA exp
33.70 33.4 26.0 38.0 -0.3 -0.8 1 L23_NGC:L23_BTC exp
18.00 18.9 15.0 23.0 0.9 4.8 2 L23_NGC:L23_ChC gauss
27.60 30.9 25.0 39.0 3.3 11.8 1 L23_NGC:L23_DBC exp
157.30 155.6 134.0 180.0 -1.7 -1.1 2 L23_NGC:L23_LBC gauss
153.40 161.7 128.0 182.0 8.3 5.4 2 L23_NGC:L23_MC gauss
107.00 106.0 89.0 117.0 -1.0 -0.9 2 L23_NGC:L23_NBC gauss
12.10 11.4 6.0 14.0 -0.7 -5.5 1 L23_NGC:L23_NGC exp
2309.90 2321.3 2236.0 2417.0 11.4 0.5 2 L23_NGC:L23_PC gauss
47.00 46.7 33.0 55.0 -0.3 -0.6 2 L23_NGC:L23_SBC gauss
11.40 10.9 6.0 14.0 -0.5 -4.8 1 L23_NGC:L4_LBC exp
11.60 10.9 6.0 18.0 -0.7 -6.4 1 L23_NGC:L4_MC exp
7.00 7.7 6.0 10.0 0.7 10.2 2 L23_NGC:L4_NBC gauss
836.00 859.7 776.0 916.0 23.7 2.8 2 L23_NGC:L4_PC gauss
6.30 6.4 4.0 9.0 0.1 2.0 2 L23_NGC:L4_SBC gauss
171.90 179.0 158.0 217.0 7.1 4.1 2 L23_NGC:L4_SP gauss
54.30 54.1 44.0 61.0 -0.2 -0.3 2 L23_NGC:L4_SS gauss
2.60 2.7 0.0 5.0 0.1 4.4 2 L23_NGC:L5_BTC gauss
3.30 3.6 1.0 5.0 0.3 8.2 2 L23_NGC:L5_LBC gauss
2.70 2.1 0.0 4.0 -0.6 -20.6 1 L23_NGC:L5_NBC exp
97.70 99.3 87.0 110.0 1.6 1.6 2 L23_NGC:L5_STPC gauss
929.00 947.6 911.0 997.0 18.6 2.0 2 L23_NGC:L5_TTPC1 gauss
862.30 869.9 760.0 930.0 7.6 0.9 2 L23_NGC:L5_TTPC2 gauss
42.10 45.4 36.0 54.0 3.3 7.9 2 L23_NGC:L5_UTPC gauss
24.30 20.7 15.0 30.0 -3.6 -14.8 1 L23_NGC:L6_BPC exp
55.90 57.6 43.0 79.0 1.7 3.0 2 L23_NGC:L6_TPC_L1 gauss
42.10 41.3 34.0 45.0 -0.8 -1.9 1 L23_NGC:L6_TPC_L4 exp
101.70 95.7 77.0 110.0 -6.0 -5.9 2 L23_NGC:L6_UTPC gauss
452.00 466.7 458.0 475.0 14.7 3.3 2 L23_PC:L1_DAC gauss
147.60 143.9 135.0 156.0 -3.7 -2.5 1 L23_PC:L1_DLAC exp
386.40 403.6 384.0 413.0 17.2 4.4 2 L23_PC:L1_HAC gauss
222.40 239.1 203.0 258.0 16.7 7.5 2 L23_PC:L1_NGC-DA gauss
163.40 170.4 165.0 178.0 7.0 4.3 2 L23_PC:L1_NGC-SA gauss
144.90 140.0 128.0 148.0 -4.9 -3.4 1 L23_PC:L1_SLAC exp
117.60 123.9 117.0 129.0 6.3 5.3 1 L23_PC:L23_BP exp
2624.70 2667.6 2656.0 2679.0 42.9 1.6 2 L23_PC:L23_BTC gauss
1281.10 1345.0 1339.0 1348.0 63.9 5.0 2 L23_PC:L23_ChC gauss
2082.40 1936.9 1897.0 1954.0 -145.5 -7.0 1 L23_PC:L23_DBC exp
11535.70 11845.3 11727.0 12015.0 309.6 2.7 2 L23_PC:L23_LBC gauss
8834.30 9197.1 9184.0 9209.0 362.8 4.1 2 L23_PC:L23_MC gauss
13492.60 13846.4 13632.0 14270.0 353.8 2.6 2 L23_PC:L23_NBC gauss
861.90 852.6 838.0 876.0 -9.3 -1.1 1 L23_PC:L23_NGC exp
369455.60 374194.0 373937.0 374337.0 4738.4 1.3 2 L23_PC:L23_PC gauss
7714.10 8038.3 7747.0 8170.0 324.2 4.2 2 L23_PC:L23_SBC gauss
487.60 476.1 388.0 539.0 -11.5 -2.3 2 L23_PC:L4_BTC gauss
264.00 251.3 229.0 284.0 -12.7 -4.8 2 L23_PC:L4_ChC gauss
506.70 477.6 466.0 487.0 -29.1 -5.7 1 L23_PC:L4_DBC exp
3720.70 3764.1 3700.0 3821.0 43.4 1.2 2 L23_PC:L4_LBC gauss
4049.30 4087.1 3943.0 4188.0 37.8 0.9 2 L23_PC:L4_MC gauss
2978.90 2993.1 2971.0 3026.0 14.2 0.5 2 L23_PC:L4_NBC gauss
101.40 103.0 91.0 118.0 1.6 1.6 2 L23_PC:L4_NGC gauss
268468.60 274441.9 273118.0 275509.0 5973.3 2.2 2 L23_PC:L4_PC gauss
1503.90 1514.1 1448.0 1552.0 10.2 0.7 2 L23_PC:L4_SBC gauss
88977.30 88478.6 87902.0 89437.0 -498.7 -0.6 2 L23_PC:L4_SP gauss
36323.70 36916.4 35877.0 37361.0 592.7 1.6 2 L23_PC:L4_SS gauss
337.60 333.1 331.0 334.0 -4.5 -1.3 1 L23_PC:L5_BP exp
1662.70 1587.1 1540.0 1692.0 -75.6 -4.5 1 L23_PC:L5_BTC exp
356.60 339.1 326.0 360.0 -17.5 -4.9 1 L23_PC:L5_ChC exp
956.70 961.6 923.0 997.0 4.9 0.5 1 L23_PC:L5_DBC exp
4001.40 3931.7 3926.0 3937.0 -69.7 -1.7 2 L23_PC:L5_LBC gauss
7189.00 7166.9 7016.0 7284.0 -22.1 -0.3 2 L23_PC:L5_MC gauss
3467.40 3444.1 3404.0 3493.0 -23.3 -0.7 2 L23_PC:L5_NBC gauss
39.00 38.4 34.0 43.0 -0.6 -1.5 1 L23_PC:L5_NGC exp
324.10 336.7 329.0 346.0 12.6 3.9 2 L23_PC:L5_SBC gauss
35253.90 35698.7 35407.0 36056.0 444.8 1.3 2 L23_PC:L5_STPC gauss
276644.30 276228.4 275075.0 276727.0 -415.9 -0.2 2 L23_PC:L5_TTPC1 gauss
251113.90 254822.4 253521.0 255735.0 3708.5 1.5 2 L23_PC:L5_TTPC2 gauss
32889.30 33025.4 32632.0 33196.0 136.1 0.4 2 L23_PC:L5_UTPC gauss
76379.10 77463.7 77382.0 77509.0 1084.6 1.4 2 L23_PC:L6_BPC gauss
172.00 172.9 154.0 194.0 0.9 0.5 1 L23_PC:L6_BTC exp
62.10 61.1 58.0 67.0 -1.0 -1.5 1 L23_PC:L6_ChC exp
63.90 60.4 49.0 65.0 -3.5 -5.4 2 L23_PC:L6_DBC gauss
17930.90 17816.1 17763.0 17861.0 -114.8 -0.6 2 L23_PC:L6_IPC gauss
1716.30 1670.6 1651.0 1715.0 -45.7 -2.7 2 L23_PC:L6_LBC gauss
1076.70 1016.9 984.0 1068.0 -59.8 -5.6 2 L23_PC:L6_MC gauss
610.70 583.3 569.0 603.0 -27.4 -4.5 2 L23_PC:L6_NBC gauss
199.10 197.0 184.0 207.0 -2.1 -1.1 2 L23_PC:L6_SBC gauss
52891.70 53823.3 53771.0 53889.0 931.6 1.8 2 L23_PC:L6_TPC_L1 gauss
49406.00 49951.1 49744.0 50210.0 545.1 1.1 2 L23_PC:L6_TPC_L4 gauss
67608.60 69076.6 68825.0 69296.0 1468.0 2.2 2 L23_PC:L6_UTPC gauss
33.30 36.1 28.0 48.0 2.8 8.5 1 L23_SBC:L1_DAC exp
9.90 10.6 8.0 15.0 0.7 6.8 2 L23_SBC:L1_DLAC gauss
27.10 27.9 23.0 42.0 0.8 2.8 2 L23_SBC:L1_HAC gauss
15.30 15.6 12.0 19.0 0.3 1.8 2 L23_SBC:L1_NGC-DA gauss
11.40 11.7 8.0 17.0 0.3 2.8 1 L23_SBC:L1_NGC-SA exp
13.30 12.0 9.0 17.0 -1.3 -9.8 1 L23_SBC:L1_SLAC exp
6.90 6.7 4.0 10.0 -0.2 -2.7 1 L23_SBC:L23_BP exp
127.30 134.9 112.0 154.0 7.6 5.9 2 L23_SBC:L23_BTC gauss
66.90 72.3 64.0 88.0 5.4 8.1 2 L23_SBC:L23_ChC gauss
93.60 102.3 91.0 110.0 8.7 9.3 2 L23_SBC:L23_DBC gauss
640.90 689.0 659.0 745.0 48.1 7.5 2 L23_SBC:L23_LBC gauss
532.30 582.3 513.0 630.0 50.0 9.4 2 L23_SBC:L23_MC gauss
334.70 348.0 335.0 368.0 13.3 4.0 2 L23_SBC:L23_NBC gauss
39.30 40.6 32.0 47.0 1.3 3.2 2 L23_SBC:L23_NGC gauss
6199.60 6549.4 6341.0 6725.0 349.8 5.6 2 L23_SBC:L23_PC gauss
189.90 188.3 170.0 215.0 -1.6 -0.9 2 L23_SBC:L23_SBC gauss
7.30 6.6 5.0 9.0 -0.7 -10.0 1 L23_SBC:L4_BTC exp
3.10 1.6 1.0 3.0 -1.5 -49.3 2 L23_SBC:L4_ChC gauss
12.00 11.9 7.0 19.0 -0.1 -1.2 2 L23_SBC:L4_DBC gauss
51.40 52.1 42.0 74.0 0.7 1.4 1 L23_SBC:L4_LBC exp
57.60 58.0 52.0 64.0 0.4 0.7 2 L23_SBC:L4_MC gauss
43.10 48.9 34.0 60.0 5.8 13.4 2 L23_SBC:L4_NBC gauss
3187.70 3300.1 3137.0 3440.0 112.4 3.5 2 L23_SBC:L4_PC gauss
24.30 26.7 19.0 32.0 2.4 9.9 2 L23_SBC:L4_SBC gauss
745.70 776.1 719.0 842.0 30.4 4.1 2 L23_SBC:L4_SP gauss
249.10 261.7 243.0 281.0 12.6 5.1 2 L23_SBC:L4_SS gauss
15.70 17.3 12.0 21.0 1.6 10.1 2 L23_SBC:L5_BTC gauss
2.00 2.1 0.0 4.0 0.1 7.1 1 L23_SBC:L5_ChC exp
15.10 15.4 11.0 22.0 0.3 2.2 2 L23_SBC:L5_DBC gauss
27.40 26.7 17.0 35.0 -0.7 -2.5 2 L23_SBC:L5_LBC gauss
38.10 37.9 30.0 45.0 -0.2 -0.6 2 L23_SBC:L5_MC gauss
21.90 22.9 19.0 25.0 1.0 4.4 2 L23_SBC:L5_NBC gauss
366.10 379.1 325.0 414.0 13.0 3.6 2 L23_SBC:L5_STPC gauss
3345.30 3483.0 3384.0 3604.0 137.7 4.1 2 L23_SBC:L5_TTPC1 gauss
3069.10 3151.4 3023.0 3339.0 82.3 2.7 2 L23_SBC:L5_TTPC2 gauss
210.00 216.3 198.0 233.0 6.3 3.0 2 L23_SBC:L5_UTPC gauss
205.00 208.3 177.0 227.0 3.3 1.6 2 L23_SBC:L6_BPC gauss
8.70 8.9 6.0 11.0 0.2 1.8 2 L23_SBC:L6_IPC gauss
275.90 276.9 248.0 299.0 1.0 0.3 2 L23_SBC:L6_TPC_L1 gauss
231.90 236.9 209.0 255.0 5.0 2.1 2 L23_SBC:L6_TPC_L4 gauss
426.40 430.0 410.0 447.0 3.6 0.8 1 L23_SBC:L6_UTPC exp
3.40 3.0 2.0 5.0 -0.4 -11.8 2 L4_BP:L23_BTC gauss
10.10 11.1 8.0 15.0 1.0 10.3 2 L4_BP:L23_LBC gauss
10.90 9.7 7.0 16.0 -1.2 -10.9 2 L4_BP:L23_MC gauss
7.40 6.0 2.0 9.0 -1.4 -18.9 1 L4_BP:L23_NBC exp
178.00 186.9 161.0 221.0 8.9 5.0 2 L4_BP:L23_PC gauss
4.30 4.4 1.0 7.0 0.1 3.0 1 L4_BP:L23_SBC exp
4.60 4.1 3.0 6.0 -0.5 -9.9 2 L4_BP:L4_LBC gauss
5.40 5.4 1.0 9.0 0.0 0.5 2 L4_BP:L4_MC gauss
4.90 5.7 1.0 8.0 0.8 16.6 2 L4_BP:L4_NBC gauss
149.90 158.4 135.0 182.0 8.5 5.7 2 L4_BP:L4_PC gauss
2.70 2.1 1.0 4.0 -0.6 -20.6 1 L4_BP:L4_SBC exp
48.40 52.6 38.0 62.0 4.2 8.6 2 L4_BP:L4_SP gauss
25.90 23.4 15.0 37.0 -2.5 -9.5 1 L4_BP:L4_SS exp
5.00 4.7 2.0 8.0 -0.3 -5.7 1 L4_BP:L5_MC exp
14.40 14.9 11.0 18.0 0.5 3.2 1 L4_BP:L5_STPC exp
125.30 133.6 106.0 156.0 8.3 6.6 2 L4_BP:L5_TTPC1 gauss
111.90 116.9 90.0 133.0 5.0 4.4 2 L4_BP:L5_TTPC2 gauss
12.30 13.6 8.0 18.0 1.3 10.3 2 L4_BP:L5_UTPC gauss
30.90 29.6 21.0 38.0 -1.3 -4.3 2 L4_BP:L6_BPC gauss
5.10 4.6 3.0 8.0 -0.5 -10.4 1 L4_BP:L6_IPC exp
27.90 31.7 24.0 40.0 3.8 13.7 1 L4_BP:L6_TPC_L1 exp
26.60 28.6 21.0 42.0 2.0 7.4 2 L4_BP:L6_TPC_L4 gauss
31.40 33.1 24.0 38.0 1.7 5.6 1 L4_BP:L6_UTPC exp
9.10 9.4 5.0 18.0 0.3 3.6 2 L4_BTC:L23_BTC gauss
4.00 4.0 1.0 11.0 0.0 0.0 1 L4_BTC:L23_ChC exp
8.10 9.0 6.0 12.0 0.9 11.1 2 L4_BTC:L23_DBC gauss
36.40 36.1 23.0 52.0 -0.3 -0.7 2 L4_BTC:L23_LBC gauss
23.40 25.0 19.0 30.0 1.6 6.8 2 L4_BTC:L23_MC gauss
20.30 21.1 15.0 27.0 0.8 4.2 2 L4_BTC:L23_NBC gauss
502.40 515.0 500.0 528.0 12.6 2.5 2 L4_BTC:L23_PC gauss
9.30 9.9 4.0 13.0 0.6 6.0 1 L4_BTC:L23_SBC exp
27.90 27.9 24.0 36.0 -0.0 -0.2 2 L4_BTC:L4_LBC gauss
26.30 27.4 20.0 40.0 1.1 4.3 2 L4_BTC:L4_MC gauss
20.40 20.0 9.0 25.0 -0.4 -2.0 2 L4_BTC:L4_NBC gauss
620.10 635.1 569.0 685.0 15.0 2.4 2 L4_BTC:L4_PC gauss
12.00 11.9 6.0 17.0 -0.1 -1.2 2 L4_BTC:L4_SBC gauss
254.70 263.9 238.0 295.0 9.2 3.6 2 L4_BTC:L4_SP gauss
119.00 122.9 113.0 139.0 3.9 3.2 2 L4_BTC:L4_SS gauss
8.40 11.4 8.0 18.0 3.0 36.1 1 L4_BTC:L5_BTC exp
5.00 4.6 1.0 7.0 -0.4 -8.6 1 L4_BTC:L5_DBC exp
21.00 16.9 13.0 27.0 -4.1 -19.7 2 L4_BTC:L5_LBC gauss
39.00 42.0 30.0 54.0 3.0 7.7 2 L4_BTC:L5_MC gauss
17.70 17.9 13.0 27.0 0.2 0.9 2 L4_BTC:L5_NBC gauss
76.30 76.9 69.0 86.0 0.6 0.7 2 L4_BTC:L5_STPC gauss
559.70 568.0 502.0 637.0 8.3 1.5 2 L4_BTC:L5_TTPC1 gauss
486.10 486.4 454.0 550.0 0.3 0.1 2 L4_BTC:L5_TTPC2 gauss
72.30 69.9 57.0 80.0 -2.4 -3.4 2 L4_BTC:L5_UTPC gauss
207.60 221.6 190.0 244.0 14.0 6.7 2 L4_BTC:L6_BPC gauss
11.30 11.6 6.0 19.0 0.3 2.4 2 L4_BTC:L6_IPC gauss
4.40 4.3 3.0 7.0 -0.1 -2.6 2 L4_BTC:L6_LBC gauss
164.90 171.6 136.0 195.0 6.7 4.0 2 L4_BTC:L6_TPC_L1 gauss
165.30 159.3 144.0 175.0 -6.0 -3.6 2 L4_BTC:L6_TPC_L4 gauss
189.70 197.0 182.0 214.0 7.3 3.8 2 L4_BTC:L6_UTPC gauss
52.60 57.1 49.0 62.0 4.5 8.6 2 L4_ChC:L23_PC gauss
104.70 103.1 89.0 128.0 -1.6 -1.5 2 L4_ChC:L4_PC gauss
54.40 58.6 46.0 67.0 4.2 7.7 1 L4_ChC:L4_SP exp
41.60 47.4 42.0 56.0 5.8 14.0 2 L4_ChC:L4_SS gauss
110.40 128.9 110.0 143.0 18.5 16.7 2 L4_ChC:L5_TTPC1 gauss
88.40 89.0 75.0 100.0 0.6 0.7 1 L4_ChC:L5_TTPC2 exp
2.90 3.1 0.0 7.0 0.2 8.4 1 L4_ChC:L5_UTPC exp
17.30 23.1 14.0 30.0 5.8 33.8 1 L4_DBC:L23_BTC exp
8.30 9.3 6.0 11.0 1.0 11.9 2 L4_DBC:L23_ChC gauss
14.00 13.6 10.0 22.0 -0.4 -3.1 2 L4_DBC:L23_DBC gauss
72.00 77.1 69.0 88.0 5.1 7.1 2 L4_DBC:L23_LBC gauss
45.40 49.9 40.0 61.0 4.5 9.8 2 L4_DBC:L23_MC gauss
34.70 37.7 29.0 44.0 3.0 8.7 2 L4_DBC:L23_NBC gauss
5.30 5.7 2.0 10.0 0.4 7.8 2 L4_DBC:L23_NGC gauss
983.60 1051.1 1000.0 1128.0 67.5 6.9 2 L4_DBC:L23_PC gauss
20.60 23.0 20.0 34.0 2.4 11.7 2 L4_DBC:L23_SBC gauss
4.70 4.3 2.0 7.0 -0.4 -8.8 2 L4_DBC:L4_BTC gauss
6.10 5.9 3.0 8.0 -0.2 -4.0 2 L4_DBC:L4_DBC gauss
47.40 47.4 40.0 53.0 0.0 0.1 2 L4_DBC:L4_LBC gauss
48.40 53.9 46.0 74.0 5.5 11.3 2 L4_DBC:L4_MC gauss
36.90 39.6 32.0 48.0 2.7 7.2 2 L4_DBC:L4_NBC gauss
1302.40 1346.9 1268.0 1414.0 44.5 3.4 2 L4_DBC:L4_PC gauss
19.10 19.9 15.0 25.0 0.8 4.0 2 L4_DBC:L4_SBC gauss
457.30 497.0 459.0 523.0 39.7 8.7 2 L4_DBC:L4_SP gauss
208.40 221.9 208.0 235.0 13.5 6.5 2 L4_DBC:L4_SS gauss
5.00 5.3 2.0 10.0 0.3 5.7 1 L4_DBC:L5_BP exp
21.30 22.6 16.0 32.0 1.3 6.0 1 L4_DBC:L5_BTC exp
4.40 3.0 1.0 5.0 -1.4 -31.8 2 L4_DBC:L5_ChC gauss
14.40 16.7 10.0 24.0 2.3 16.1 2 L4_DBC:L5_DBC gauss
57.30 58.3 42.0 78.0 1.0 1.7 2 L4_DBC:L5_LBC gauss
107.00 107.1 95.0 116.0 0.1 0.1 2 L4_DBC:L5_MC gauss
54.30 57.1 50.0 68.0 2.8 5.2 2 L4_DBC:L5_NBC gauss
3.70 3.7 1.0 6.0 0.0 0.4 1 L4_DBC:L5_SBC exp
188.70 202.3 190.0 208.0 13.6 7.2 2 L4_DBC:L5_STPC gauss
1418.90 1498.6 1459.0 1540.0 79.7 5.6 2 L4_DBC:L5_TTPC1 gauss
1260.00 1362.1 1317.0 1445.0 102.1 8.1 2 L4_DBC:L5_TTPC2 gauss
183.40 198.6 173.0 216.0 15.2 8.3 2 L4_DBC:L5_UTPC gauss
632.40 682.6 643.0 712.0 50.2 7.9 2 L4_DBC:L6_BPC gauss
5.90 5.7 3.0 8.0 -0.2 -3.1 2 L4_DBC:L6_BTC gauss
1.60 1.6 0.0 3.0 -0.0 -1.8 1 L4_DBC:L6_ChC exp
239.30 244.9 221.0 263.0 5.6 2.3 1 L4_DBC:L6_IPC exp
42.70 38.7 35.0 44.0 -4.0 -9.3 2 L4_DBC:L6_LBC gauss
29.60 29.3 25.0 36.0 -0.3 -1.1 1 L4_DBC:L6_MC exp
12.70 10.9 8.0 16.0 -1.8 -14.5 2 L4_DBC:L6_NBC gauss
3.00 2.1 0.0 3.0 -0.9 -28.6 1 L4_DBC:L6_SBC exp
391.10 415.0 376.0 441.0 23.9 6.1 2 L4_DBC:L6_TPC_L1 gauss
369.70 370.1 338.0 414.0 0.4 0.1 2 L4_DBC:L6_TPC_L4 gauss
