21122.4 20857.0 21317.0 20991.6 20858.0 21185.0 21019.1 20863.0 21225.0 20649.10 473.3 2.3 342.5 1.7 370.0 1.8 L6_TPC_L4:L5_TTPC2
74700.0 74430.0 75046.0 77069.9 76236.0 78057.0 74367.0 73643.0 75512.0 73074.00 1626.0 2.2 3995.9 5.5 1293.0 1.8 L6_TPC_L4:L6_BPC
73149.1 72737.0 73521.0 74774.9 74327.0 75494.0 72477.4 72040.0 73315.0 71263.70 1885.4 2.6 3511.2 4.9 1213.7 1.7 L6_TPC_L4:L6_IPC
20868.3 20735.0 21156.0 21804.7 21447.0 21990.0 20343.3 19964.0 20588.0 20400.00 468.3 2.3 1404.7 6.9 -56.7 -0.3 L6_TPC_L4:L6_TPC_L1
18712.4 18483.0 18907.0 19417.6 19086.0 19660.0 18422.0 18081.0 18652.0 18329.10 383.3 2.1 1088.5 5.9 92.9 0.5 L6_TPC_L4:L6_TPC_L4
41625.0 41329.0 42015.0 42442.1 41953.0 42779.0 41281.7 40800.0 41646.0 40456.70 1168.3 2.9 1985.4 4.9 825.0 2.0 L6_TPC_L4:L6_UTPC
29096.4 28733.0 29389.0 29262.9 28938.0 29579.0 29472.6 29280.0 29775.0 28762.00 334.4 1.2 500.9 1.7 710.6 2.5 L6_UTPC:L5_TTPC1
22985.0 22903.0 23148.0 22963.4 22757.0 23223.0 22947.4 22732.0 23234.0 22520.30 464.7 2.1 443.1 2.0 427.1 1.9 L6_UTPC:L5_TTPC2
42851.7 42614.0 43080.0 45088.1 44613.0 45313.0 41736.6 41272.0 41846.0 41896.60 955.1 2.3 3191.5 7.6 -160.0 -0.4 L6_UTPC:L6_TPC_L1
41005.6 40629.0 41309.0 42090.4 41760.0 42668.0 40593.1 40245.0 41097.0 40151.70 853.9 2.1 1938.7 4.8 441.4 1.1 L6_UTPC:L6_TPC_L4
62528.4 62129.0 62778.0 64353.3 63941.0 65231.0 60851.7 60175.0 61509.0 60939.10 1589.3 2.6 3414.2 5.6 -87.4 -0.1 L6_UTPC:L6_UTPC
3338.9 3228.0 3427.0 3455.3 3287.0 3589.0 3300.6 3155.0 3469.0 3208.30 130.6 4.1 247.0 7.7 92.3 2.9 L1_DAC:L23_PC
1654.6 1597.0 1738.0 1658.0 1599.0 1681.0 1649.0 1577.0 1690.0 1598.60 56.0 3.5 59.4 3.7 50.4 3.2 L1_DAC:L5_TTPC1
1490.0 1476.0 1515.0 1508.0 1463.0 1540.0 1482.1 1423.0 1542.0 1451.40 38.6 2.7 56.6 3.9 30.7 2.1 L1_DAC:L5_TTPC2
1460.9 1438.0 1498.0 1471.3 1421.0 1526.0 1399.9 1338.0 1473.0 1382.40 78.5 5.7 88.9 6.4 17.5 1.3 L1_DLAC:L23_PC
6218.6 6125.0 6319.0 6517.6 6381.0 6815.0 6262.9 6106.0 6609.0 5884.10 334.5 5.7 633.5 10.8 378.8 6.4 L1_HAC:L23_PC
3443.7 3394.0 3518.0 3592.6 3459.0 3726.0 3590.3 3441.0 3757.0 3378.90 64.8 1.9 213.7 6.3 211.4 6.3 L1_HAC:L5_TTPC1
3150.7 3074.0 3204.0 3233.4 3109.0 3323.0 3193.6 3006.0 3316.0 3049.40 101.3 3.3 184.0 6.0 144.2 4.7 L1_HAC:L5_TTPC2
3831.9 3755.0 3920.0 4232.7 4160.0 4325.0 3837.1 3788.0 3913.0 3661.90 170.0 4.6 570.8 15.6 175.2 4.8 L1_NGC-DA:L23_PC
2024.0 1982.0 2066.0 2237.6 2180.0 2297.0 2170.7 2083.0 2217.0 2018.90 5.1 0.3 218.7 10.8 151.8 7.5 L1_NGC-DA:L5_TTPC1
1890.4 1802.0 1977.0 2018.4 1928.0 2089.0 1919.1 1805.0 2015.0 1844.30 46.1 2.5 174.1 9.4 74.8 4.1 L1_NGC-DA:L5_TTPC2
1482.9 1440.0 1527.0 1576.3 1537.0 1601.0 1411.4 1362.0 1455.0 1361.10 121.8 8.9 215.2 15.8 50.3 3.7 L1_NGC-SA:L23_PC
1126.6 1060.0 1215.0 1209.4 1140.0 1307.0 1067.7 1002.0 1162.0 1076.90 49.7 4.6 132.5 12.3 -9.2 -0.9 L1_SLAC:L23_PC
5716.0 5579.0 5834.0 6175.3 6005.0 6255.0 5533.1 5364.0 5643.0 5333.70 382.3 7.2 841.6 15.8 199.4 3.7 L23_BTC:L23_PC
3917.6 3874.0 3965.0 4107.3 4011.0 4174.0 3741.4 3645.0 3813.0 3644.60 273.0 7.5 462.7 12.7 96.8 2.7 L23_BTC:L4_PC
1155.6 1102.0 1223.0 1266.9 1239.0 1351.0 1119.4 1082.0 1204.0 1109.30 46.3 4.2 157.6 14.2 10.1 0.9 L23_BTC:L4_SP
3896.0 3817.0 3967.0 4120.0 4040.0 4209.0 3817.3 3766.0 3894.0 3686.40 209.6 5.7 433.6 11.8 130.9 3.6 L23_BTC:L5_TTPC1
3542.6 3418.0 3666.0 3650.1 3609.0 3691.0 3367.6 3331.0 3406.0 3354.10 188.5 5.6 296.0 8.8 13.5 0.4 L23_BTC:L5_TTPC2
2931.9 2853.0 3058.0 2839.0 2752.0 3039.0 2562.9 2501.0 2710.0 2531.60 400.3 15.8 307.4 12.1 31.3 1.2 L23_ChC:L23_PC
7201.6 7061.0 7286.0 7245.7 7185.0 7412.0 6619.3 6539.0 6721.0 6465.60 736.0 11.4 780.1 12.1 153.7 2.4 L23_DBC:L23_PC
5121.4 5009.0 5181.0 5126.4 4947.0 5248.0 4633.3 4459.0 4764.0 4538.90 582.5 12.8 587.5 12.9 94.4 2.1 L23_DBC:L4_PC
1657.6 1587.0 1717.0 1647.1 1563.0 1744.0 1489.1 1410.0 1559.0 1458.60 199.0 13.6 188.5 12.9 30.5 2.1 L23_DBC:L4_SP
4746.4 4644.0 4819.0 5269.1 5134.0 5413.0 4654.7 4502.0 4770.0 4449.30 297.1 6.7 819.8 18.4 205.4 4.6 L23_DBC:L5_TTPC1
